encounter_id,boss_name,zone_name,difficulty,difficulty_label,raid_night_date,report_code,report_title,start_time_utc,end_time_utc,fight_id,is_kill,boss_percentage,boss_hp_remaining,duration_seconds,last_phase
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-09-25,yxrwPNXdf4nFVC2j,2023-09-25 sark,2023-09-25T17:53:51.289Z,2023-09-25T20:57:30.700Z,9,false,76.71,76.71,72,1
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-09-25,yxrwPNXdf4nFVC2j,2023-09-25 sark,2023-09-25T17:53:51.289Z,2023-09-25T20:57:30.700Z,10,false,42.04,42.04,298,3
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-09-25,yxrwPNXdf4nFVC2j,2023-09-25 sark,2023-09-25T17:53:51.289Z,2023-09-25T20:57:30.700Z,15,false,39.09,39.09,340,3
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-09-25,yxrwPNXdf4nFVC2j,2023-09-25 sark,2023-09-25T17:53:51.289Z,2023-09-25T20:57:30.700Z,16,false,53.63,53.63,245,3
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-09-25,yxrwPNXdf4nFVC2j,2023-09-25 sark,2023-09-25T17:53:51.289Z,2023-09-25T20:57:30.700Z,18,false,76.88,76.88,73,1
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-09-25,yxrwPNXdf4nFVC2j,2023-09-25 sark,2023-09-25T17:53:51.289Z,2023-09-25T20:57:30.700Z,19,false,40.41,40.41,325,3
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-09-25,yxrwPNXdf4nFVC2j,2023-09-25 sark,2023-09-25T17:53:51.289Z,2023-09-25T20:57:30.700Z,20,false,68.49,68.49,132,2
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-09-25,yxrwPNXdf4nFVC2j,2023-09-25 sark,2023-09-25T17:53:51.289Z,2023-09-25T20:57:30.700Z,21,false,36.75,36.75,370,3
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-09-25,yxrwPNXdf4nFVC2j,2023-09-25 sark,2023-09-25T17:53:51.289Z,2023-09-25T20:57:30.700Z,22,false,68.55,68.55,148,2
2685,Scalecommander Sarkareth,"Aberrus, the Shadowed Crucible",5,Mythic,2023-09-25,yxrwPNXdf4nFVC2j,2023-09-25 sark,2023-09-25T17:53:51.289Z,2023-09-25T20:57:30.700Z,23,false,43.95,43.95,344,3
