code,title,startTime,endTime,zone,masterData,fights,_source,_ingested_at,_file_path
TgnjqAGQWKFJ81R7,Social Raid 13/10 :Comfy:,1728843396477,1728853017363,"{'id': 38, 'name': 'Nerub-ar Palace'}","{'actors': array([{'id': 1, 'name': 'Harrowmount', 'type': 'Player', 'subType': 'Monk', 'server': 'TwistingNether'},
       {'id': 2, 'name': 'Zób', 'type': 'Player', 'subType': 'Shaman', 'server': 'TwistingNether'},
       {'id': 3, 'name': 'Arolie', 'type': 'Player', 'subType': 'Paladin', 'server': 'TwistingNether'},
       {'id': 4, 'name': 'Yellowbb', 'type': 'Player', 'subType': 'Paladin', 'server': 'TwistingNether'},
       {'id': 5, 'name': 'Leanus', 'type': 'Player', 'subType': 'Druid', 'server': 'TwistingNether'},
       {'id': 6, 'name': 'Serthorn', 'type': 'Player', 'subType': 'Warrior', 'server': 'Wildhammer'},
       {'id': 7, 'name': 'Televisions', 'type': 'Player', 'subType': 'Priest', 'server': 'TwistingNether'},
       {'id': 8, 'name': 'Keeksa', 'type': 'Player', 'subType': 'DemonHunter', 'server': 'Kazzak'},
       {'id': 9, 'name': 'Labyrìnth', 'type': 'Player', 'subType': 'Monk', 'server': 'ArgentDawn'},
       {'id': 10, 'name': 'Fruitgum', 'type': 'Player', 'subType': 'Shaman', 'server': 'Balnazzar'},
       {'id': 11, 'name': 'Belcarra', 'type': 'Player', 'subType': 'Rogue', 'server': 'TwistingNether'},
       {'id': 12, 'name': 'Freshrune', 'type': 'Player', 'subType': 'DeathKnight', 'server': 'TwistingNether'},
       {'id': 13, 'name': 'Brickyd', 'type': 'Player', 'subType': 'Warrior', 'server': 'TwistingNether'},
       {'id': 14, 'name': 'Monsterkuk', 'type': 'Player', 'subType': 'DemonHunter', 'server': 'TwistingNether'},
       {'id': 15, 'name': 'Wannerdk', 'type': 'Player', 'subType': 'DeathKnight', 'server': 'TwistingNether'},
       {'id': 16, 'name': 'Lúcífér', 'type': 'Player', 'subType': 'DeathKnight', 'server': 'TwistingNether'},
       {'id': 69, 'name': 'Badraider', 'type': 'Player', 'subType': 'Warlock', 'server': 'TwistingNether'},
       {'id': 149, 'name': 'Wanchan', 'type': 'Player', 'subType': 'Mage', 'server': 'TwistingNether'},
       {'id': 150, 'name': 'Smonkste', 'type': 'Player', 'subType': 'Monk', 'server': 'TwistingNether'},
       {'id': 151, 'name': 'Hobbyalkis', 'type': 'Player', 'subType': 'Rogue', 'server': 'TwistingNether'},
       {'id': 171, 'name': 'Lubrikator', 'type': 'Player', 'subType': 'Warlock', 'server': 'TwistingNether'}],
      dtype=object)}","[{'id': 1, 'name': 'Ulgrax the Devourer', 'encounterID': 2902, 'kill': True, 'startTime': 0, 'endTime': 257569, 'difficulty': 4, 'fightPercentage': 0.01, 'bossPercentage': 0.01, 'lastPhase': 1, 'size': 16, 'friendlyPlayers': array([11,  7, 15, 14,  9, 10,  8, 12, 13,  5,  6,  3, 16,  4,  2,  1])}
 {'id': 2, 'name': 'The Bloodbound Horror', 'encounterID': 2917, 'kill': False, 'startTime': 517496, 'endTime': 540550, 'difficulty': 4, 'fightPercentage': 99.99, 'bossPercentage': 99.99, 'lastPhase': 0, 'size': 15, 'friendlyPlayers': array([11,  7, 15, 14,  9, 10,  8, 12, 13,  5,  6,  3, 16,  2,  1])}
 {'id': 3, 'name': 'The Bloodbound Horror', 'encounterID': 2917, 'kill': True, 'startTime': 792945, 'endTime': 1073879, 'difficulty': 4, 'fightPercentage': 0.01, 'bossPercentage': 0.01, 'lastPhase': 0, 'size': 16, 'friendlyPlayers': array([11,  7, 15, 14,  9, 10, 69,  8, 12, 13,  5,  6,  3, 16,  2,  1])}
 {'id': 4, 'name': 'Sikran, Captain of the Sureki', 'encounterID': 2898, 'kill': True, 'startTime': 1470860, 'endTime': 1715490, 'difficulty': 4, 'fightPercentage': 0.32, 'bossPercentage': 0.32, 'lastPhase': 0, 'size': 16, 'friendlyPlayers': array([11,  7, 15, 14,  9, 10, 69,  8, 12, 13,  5,  6,  3, 16,  2,  1])}
 {'id': 5, 'name': ""Rasha'nan"", 'encounterID': 2918, 'kill': True, 'startTime': 1960456, 'endTime': 2226725, 'difficulty': 4, 'fightPercentage': 0.01, 'bossPercentage': 0.01, 'lastPhase': 0, 'size': 16, 'friendlyPlayers': array([11,  7, 15, 14,  9, 10, 69,  8, 12, 13,  5,  6,  3, 16,  2,  1])}
 {'id': 6, 'name': ""Broodtwister Ovi'nax"", 'encounterID': 2919, 'kill': False, 'startTime': 2548972, 'endTime': 2878932, 'difficulty': 4, 'fightPercentage': 44.38, 'bossPercentage': 44.38, 'lastPhase': 0, 'size': 16, 'friendlyPlayers': array([11,  7, 15, 14,  9, 10, 69,  8, 12, 13,  5,  6,  3, 16,  2,  1])}
 {'id': 7, 'name': ""Broodtwister Ovi'nax"", 'encounterID': 2919, 'kill': True, 'startTime': 3041409, 'endTime': 3494374, 'difficulty': 4, 'fightPercentage': 0.01, 'bossPercentage': 0.01, 'lastPhase': 0, 'size': 16, 'friendlyPlayers': array([11,  7, 15, 14,  9, 10, 69,  8, 12, 13,  5,  6,  3, 16,  2,  1])}
 {'id': 8, 'name': ""Nexus-Princess Ky'veza"", 'encounterID': 2920, 'kill': False, 'startTime': 3929438, 'endTime': 4346974, 'difficulty': 4, 'fightPercentage': 3.15, 'bossPercentage': 3.15, 'lastPhase': 2, 'size': 16, 'friendlyPlayers': array([11,  7, 15, 14,  9, 10, 69,  8, 12, 13,  5,  6,  3, 16,  2,  1])}
 {'id': 9, 'name': ""Nexus-Princess Ky'veza"", 'encounterID': 2920, 'kill': True, 'startTime': 4590492, 'endTime': 4883176, 'difficulty': 4, 'fightPercentage': 0.01, 'bossPercentage': 0.01, 'lastPhase': 1, 'size': 16, 'friendlyPlayers': array([11,  7, 15, 14,  9, 10, 69,  8, 12, 13,  5,  6,  3, 16,  2,  1])}
 {'id': 10, 'name': 'The Silken Court', 'encounterID': 2921, 'kill': True, 'startTime': 5739546, 'endTime': 6250272, 'difficulty': 4, 'fightPercentage': 0.04, 'bossPercentage': 0.04, 'lastPhase': 3, 'size': 15, 'friendlyPlayers': array([11,  7, 15, 14,  9, 10, 69,  8, 12, 13,  6,  3, 16,  2,  1])}
 {'id': 11, 'name': 'Queen Ansurek', 'encounterID': 2922, 'kill': False, 'startTime': 7117430, 'endTime': 7261552, 'difficulty': 4, 'fightPercentage': 58.14, 'bossPercentage': 58.14, 'lastPhase': 1, 'size': 17, 'friendlyPlayers': array([ 11,   7,  14,   9,  10, 150,   8,  12,  13, 149,   6,   3,  16,
        151,   4,   2,   1])}
 {'id': 12, 'name': 'Queen Ansurek', 'encounterID': 2922, 'kill': False, 'startTime': 7356391, 'endTime': 7440194, 'difficulty': 4, 'fightPercentage': 73.0, 'bossPercentage': 73.0, 'lastPhase': 1, 'size': 17, 'friendlyPlayers': array([ 11,   7,  14,   9,  10, 150,   8,  12,  13, 149,   6,   3,  16,
        151,   4,   2,   1])}
 {'id': 13, 'name': 'Queen Ansurek', 'encounterID': 2922, 'kill': False, 'startTime': 7503487, 'endTime': 7732372, 'difficulty': 4, 'fightPercentage': 49.42, 'bossPercentage': 49.42, 'lastPhase': 2, 'size': 17, 'friendlyPlayers': array([ 11,   7,  14,   9,  10, 150,   8,  12,  13, 149,   6,   3,  16,
        151,   4,   2,   1])}
 {'id': 14, 'name': 'Queen Ansurek', 'encounterID': 2922, 'kill': False, 'startTime': 7835918, 'endTime': 7992158, 'difficulty': 4, 'fightPercentage': 53.86, 'bossPercentage': 53.86, 'lastPhase': 1, 'size': 17, 'friendlyPlayers': array([ 11,   7,  14,   9,  10, 150,   8,  12,  13, 149,   6,   3,  16,
        151,   4,   2,   1])}
 {'id': 15, 'name': 'Queen Ansurek', 'encounterID': 2922, 'kill': False, 'startTime': 8144933, 'endTime': 8190694, 'difficulty': 4, 'fightPercentage': 82.14, 'bossPercentage': 82.14, 'lastPhase': 1, 'size': 17, 'friendlyPlayers': array([ 11,   7,  14,   9,  10, 150,   8,  12,  13, 149,   6,   3,  16,
        151,   4,   2,   1])}
 {'id': 16, 'name': 'Queen Ansurek', 'encounterID': 2922, 'kill': False, 'startTime': 8259199, 'endTime': 8523616, 'difficulty': 4, 'fightPercentage': 47.66, 'bossPercentage': 47.66, 'lastPhase': 2, 'size': 17, 'friendlyPlayers': array([ 11,   7,  14,   9,  10, 150,   8,  12,  13, 149,   6,   3,  16,
        151,   4,   2,   1])}
 {'id': 17, 'name': 'Queen Ansurek', 'encounterID': 2922, 'kill': False, 'startTime': 8653688, 'endTime': 8947702, 'difficulty': 4, 'fightPercentage': 48.97, 'bossPercentage': 48.97, 'lastPhase': 2, 'size': 17, 'friendlyPlayers': array([ 11,   7,  14,   9,  10, 150,   8,  12,  13, 149,   6,   3,  16,
        151,   4,   2,   1])}
 {'id': 18, 'name': 'Queen Ansurek', 'encounterID': 2922, 'kill': False, 'startTime': 9196597, 'endTime': 9372762, 'difficulty': 4, 'fightPercentage': 49.14, 'bossPercentage': 49.14, 'lastPhase': 1, 'size': 17, 'friendlyPlayers': array([ 11,   7,  14, 171,   9,  10, 150,   8,  12, 149,   6,   3,  16,
        151,   4,   2,   1])}
 {'id': 19, 'name': 'Queen Ansurek', 'encounterID': 2922, 'kill': False, 'startTime': 9452509, 'endTime': 9620886, 'difficulty': 4, 'fightPercentage': 48.97, 'bossPercentage': 48.97, 'lastPhase': 1, 'size': 16, 'friendlyPlayers': array([ 11,   7, 171,   9,  10, 150,   8,  12, 149,   6,   3,  16, 151,
          4,   2,   1])}                                                                                                                                                                                                                                                                                     ]",wcl,2026-04-13T00:10:22.936577+00:00,/Volumes/04_sdp/warcraftlogs/landing/report_fights/TgnjqAGQWKFJ81R7.jsonl
cyMKawqZX8YfVg6D,Sylvanas 26 jan,1643223371582,1643234623589,"{'id': 28, 'name': 'Sanctum of Domination'}","{'actors': array([{'id': 1, 'name': 'Grets', 'type': 'Player', 'subType': 'Warlock', 'server': 'TwistingNether'},
       {'id': 2, 'name': 'Televisions', 'type': 'Player', 'subType': 'Priest', 'server': 'TwistingNether'},
       {'id': 3, 'name': 'Clomp', 'type': 'Player', 'subType': 'Mage', 'server': 'TwistingNether'},
       {'id': 4, 'name': 'Leanus', 'type': 'Player', 'subType': 'Druid', 'server': 'TwistingNether'},
       {'id': 5, 'name': 'Momobami', 'type': 'Player', 'subType': 'Priest', 'server': 'TwistingNether'},
       {'id': 6, 'name': 'Eludemage', 'type': 'Player', 'subType': 'Mage', 'server': 'TwistingNether'},
       {'id': 7, 'name': 'Magícfingers', 'type': 'Player', 'subType': 'Mage', 'server': 'TwistingNether'},
       {'id': 8, 'name': 'Freshrune', 'type': 'Player', 'subType': 'DeathKnight', 'server': 'TwistingNether'},
       {'id': 9, 'name': 'Smanste', 'type': 'Player', 'subType': 'Rogue', 'server': 'TwistingNether'},
       {'id': 10, 'name': 'Eirwynzure', 'type': 'Player', 'subType': 'Druid', 'server': 'TwistingNether'},
       {'id': 11, 'name': 'Gigasaga', 'type': 'Player', 'subType': 'DemonHunter', 'server': 'TwistingNether'},
       {'id': 12, 'name': 'Nizw', 'type': 'Player', 'subType': 'Unknown', 'server': 'Ragnaros'},
       {'id': 13, 'name': 'Codders', 'type': 'Player', 'subType': 'Mage', 'server': 'TwistingNether'},
       {'id': 14, 'name': 'Brazzershill', 'type': 'Player', 'subType': 'Shaman', 'server': 'TwistingNether'},
       {'id': 15, 'name': 'Roadruid', 'type': 'Player', 'subType': 'Druid', 'server': 'TwistingNether'},
       {'id': 29, 'name': 'Hobbyalkis', 'type': 'Player', 'subType': 'Rogue', 'server': 'TwistingNether'},
       {'id': 33, 'name': 'Lickprick', 'type': 'Player', 'subType': 'Warrior', 'server': 'TwistingNether'},
       {'id': 34, 'name': 'Retball', 'type': 'Player', 'subType': 'Paladin', 'server': 'TwistingNether'},
       {'id': 36, 'name': 'Bufflesbian', 'type': 'Player', 'subType': 'Shaman', 'server': 'TwistingNether'},
       {'id': 49, 'name': 'Elfeyes', 'type': 'Player', 'subType': 'Hunter', 'server': 'TwistingNether'},
       {'id': 50, 'name': 'Kasparfrog', 'type': 'Player', 'subType': 'Druid', 'server': 'Stormscale'}],
      dtype=object)}","[{'id': 1, 'name': 'Sylvanas Windrunner', 'encounterID': 2435, 'kill': False, 'startTime': 0, 'endTime': 47852, 'difficulty': 5, 'fightPercentage': 99.03, 'bossPercentage': 99.47, 'lastPhase': 1, 'size': 20, 'friendlyPlayers': array([ 2,  3, 10, 15,  6,  1,  9, 11,  5,  7,  8, 13,  4, 14])}
 {'id': 2, 'name': 'Sylvanas Windrunner', 'encounterID': 2435, 'kill': False, 'startTime': 1635791, 'endTime': 1912820, 'difficulty': 5, 'fightPercentage': 70.78, 'bossPercentage': 83.93, 'lastPhase': 2, 'size': 20, 'friendlyPlayers': array([ 2,  3, 49, 10, 15,  6, 50,  1,  9, 29, 11,  5, 33, 34,  7, 13,  8,
         4, 36, 14])}
 {'id': 3, 'name': 'Sylvanas Windrunner', 'encounterID': 2435, 'kill': False, 'startTime': 2040375, 'endTime': 2105242, 'difficulty': 5, 'fightPercentage': 85.61, 'bossPercentage': 92.09, 'lastPhase': 1, 'size': 20, 'friendlyPlayers': array([ 2,  3, 49, 10, 15,  6, 50,  1,  9, 29, 11,  5, 33, 34,  7, 13,  8,
         4, 36, 14])}
 {'id': 4, 'name': 'Sylvanas Windrunner', 'encounterID': 2435, 'kill': False, 'startTime': 2229934, 'endTime': 2570465, 'difficulty': 5, 'fightPercentage': 70.78, 'bossPercentage': 83.93, 'lastPhase': 2, 'size': 20, 'friendlyPlayers': array([ 2,  3, 49, 10, 15,  6, 50,  1,  9, 29, 11,  5, 33, 34,  7, 13,  8,
         4, 36, 14])}
 {'id': 5, 'name': 'Sylvanas Windrunner', 'encounterID': 2435, 'kill': False, 'startTime': 2645362, 'endTime': 3041285, 'difficulty': 5, 'fightPercentage': 68.92, 'bossPercentage': 82.91, 'lastPhase': 2, 'size': 20, 'friendlyPlayers': array([ 2,  3, 49, 10, 15,  6, 50,  1,  9, 29, 11,  5, 33, 34,  7, 13,  8,
         4, 36, 14])}
 {'id': 6, 'name': 'Sylvanas Windrunner', 'encounterID': 2435, 'kill': False, 'startTime': 3109695, 'endTime': 3669689, 'difficulty': 5, 'fightPercentage': 61.94, 'bossPercentage': 79.07, 'lastPhase': 3, 'size': 20, 'friendlyPlayers': array([ 2,  3, 49, 10, 15,  6, 50,  1,  9, 29, 11,  5, 33, 34,  7, 13,  8,
         4, 36, 14])}
 {'id': 7, 'name': 'Sylvanas Windrunner', 'encounterID': 2435, 'kill': False, 'startTime': 3936175, 'endTime': 4320642, 'difficulty': 5, 'fightPercentage': 69.43, 'bossPercentage': 83.19, 'lastPhase': 2, 'size': 20, 'friendlyPlayers': array([ 2,  3, 49, 10, 15,  6, 50,  1,  9, 29, 11,  5, 33, 34,  7, 13,  8,
         4, 36, 14])}
 {'id': 8, 'name': 'Sylvanas Windrunner', 'encounterID': 2435, 'kill': False, 'startTime': 4404795, 'endTime': 4970404, 'difficulty': 5, 'fightPercentage': 64.07, 'bossPercentage': 80.24, 'lastPhase': 3, 'size': 20, 'friendlyPlayers': array([ 2,  3, 49, 10, 15,  6, 50,  1,  9, 29, 11,  5, 33, 34,  7, 13,  8,
         4, 36, 14])}
 {'id': 9, 'name': 'Sylvanas Windrunner', 'encounterID': 2435, 'kill': False, 'startTime': 5119633, 'endTime': 5680584, 'difficulty': 5, 'fightPercentage': 61.12, 'bossPercentage': 78.62, 'lastPhase': 3, 'size': 20, 'friendlyPlayers': array([ 2,  3, 49, 10, 15,  6, 50,  1,  9, 29, 11,  5, 33, 34,  7, 13,  8,
         4, 36, 14])}
 {'id': 10, 'name': 'Sylvanas Windrunner', 'encounterID': 2435, 'kill': False, 'startTime': 6680846, 'endTime': 7115491, 'difficulty': 5, 'fightPercentage': 68.65, 'bossPercentage': 82.76, 'lastPhase': 2, 'size': 20, 'friendlyPlayers': array([ 2,  3, 49, 10, 15,  6, 50,  1, 29, 11,  9,  5, 33, 34,  7, 13,  8,
         4, 36, 14])}
 {'id': 11, 'name': 'Sylvanas Windrunner', 'encounterID': 2435, 'kill': False, 'startTime': 7175269, 'endTime': 7395860, 'difficulty': 5, 'fightPercentage': 70.83, 'bossPercentage': 83.96, 'lastPhase': 1, 'size': 20, 'friendlyPlayers': array([ 2,  3, 49, 10, 15,  6, 50,  1, 29, 11,  9,  5, 33, 34,  7, 13,  8,
         4, 36, 14])}
 {'id': 12, 'name': 'Sylvanas Windrunner', 'encounterID': 2435, 'kill': False, 'startTime': 7484415, 'endTime': 7920864, 'difficulty': 5, 'fightPercentage': 66.87, 'bossPercentage': 81.78, 'lastPhase': 2, 'size': 20, 'friendlyPlayers': array([ 2,  3, 49, 10, 15,  6, 50,  1, 29, 11,  9,  5, 33, 34,  7, 13,  8,
         4, 36, 14])}
 {'id': 13, 'name': 'Sylvanas Windrunner', 'encounterID': 2435, 'kill': False, 'startTime': 8070381, 'endTime': 8540603, 'difficulty': 5, 'fightPercentage': 64.61, 'bossPercentage': 80.54, 'lastPhase': 2, 'size': 20, 'friendlyPlayers': array([ 2,  3, 49, 10, 15,  6, 50,  1, 29, 11,  9,  5, 33, 34,  7, 13,  8,
         4, 36, 14])}
 {'id': 14, 'name': 'Sylvanas Windrunner', 'encounterID': 2435, 'kill': False, 'startTime': 8697403, 'endTime': 8868073, 'difficulty': 5, 'fightPercentage': 71.32, 'bossPercentage': 84.23, 'lastPhase': 1, 'size': 20, 'friendlyPlayers': array([ 2,  3, 49, 10, 15,  6, 50,  1, 29, 11,  9,  5, 33, 34,  7, 13,  8,
         4, 36, 14])}
 {'id': 15, 'name': 'Sylvanas Windrunner', 'encounterID': 2435, 'kill': False, 'startTime': 8995814, 'endTime': 9472158, 'difficulty': 5, 'fightPercentage': 66.4, 'bossPercentage': 81.52, 'lastPhase': 2, 'size': 20, 'friendlyPlayers': array([ 2,  3, 49, 10, 15,  6, 50,  1, 29, 11,  9,  5, 33, 34,  7, 13,  8,
         4, 36, 14])}
 {'id': 16, 'name': 'Sylvanas Windrunner', 'encounterID': 2435, 'kill': False, 'startTime': 9552969, 'endTime': 9913062, 'difficulty': 5, 'fightPercentage': 69.67, 'bossPercentage': 83.32, 'lastPhase': 2, 'size': 20, 'friendlyPlayers': array([ 2,  3, 49, 10, 15,  6, 50,  1, 29, 11,  9,  5, 33, 34,  7, 13,  8,
         4, 36, 14])}
 {'id': 17, 'name': 'Sylvanas Windrunner', 'encounterID': 2435, 'kill': False, 'startTime': 9986180, 'endTime': 10548158, 'difficulty': 5, 'fightPercentage': 58.6, 'bossPercentage': 77.23, 'lastPhase': 3, 'size': 20, 'friendlyPlayers': array([ 2,  3, 49, 10, 15,  6, 50,  1, 29, 11,  9,  5, 33, 34,  7, 13,  8,
         4, 36, 14])}
 {'id': 18, 'name': 'Sylvanas Windrunner', 'encounterID': 2435, 'kill': False, 'startTime': 10672756, 'endTime': 11252007, 'difficulty': 5, 'fightPercentage': 60.01, 'bossPercentage': 78.01, 'lastPhase': 3, 'size': 20, 'friendlyPlayers': array([ 2,  3, 49, 10, 15,  6, 50,  1, 29, 11,  9,  5, 33, 34,  7, 13,  8,
         4, 36, 14])}                                                                                                                                                                                                                                                                                                   ]",wcl,2026-04-13T00:10:22.936577+00:00,/Volumes/04_sdp/warcraftlogs/landing/report_fights/cyMKawqZX8YfVg6D.jsonl
