report_code,actors,_source,_ingested_at,_file_path
R2xDrFc7MvtpbjVa,"[{'id': 1, 'name': 'Wanchan', 'type': 'Player', 'subType': 'Mage', 'server': 'TwistingNether'}
 {'id': 2, 'name': 'Rightairpod', 'type': 'Player', 'subType': 'Mage', 'server': 'TwistingNether'}
 {'id': 3, 'name': 'Ictekin', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 4, 'name': 'Iustitiæ', 'type': 'Player', 'subType': 'Warrior', 'server': 'TwistingNether'}
 {'id': 5, 'name': 'Lenus', 'type': 'Player', 'subType': 'DemonHunter', 'server': 'TwistingNether'}
 {'id': 6, 'name': 'Larssonoker', 'type': 'Player', 'subType': 'Evoker', 'server': 'TwistingNether'}
 {'id': 7, 'name': 'Nobinminge', 'type': 'Player', 'subType': 'Warrior', 'server': 'TwistingNether'}
 {'id': 8, 'name': 'Ashyminge', 'type': 'Player', 'subType': 'Mage', 'server': 'TwistingNether'}
 {'id': 9, 'name': 'Bigbeartank', 'type': 'Player', 'subType': 'Druid', 'server': 'TwistingNether'}
 {'id': 10, 'name': 'Umbadoom', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 11, 'name': 'Televisions', 'type': 'Player', 'subType': 'Priest', 'server': 'TwistingNether'}
 {'id': 12, 'name': 'Unrecorded', 'type': 'Player', 'subType': 'Mage', 'server': 'TwistingNether'}
 {'id': 13, 'name': 'Cocainekate', 'type': 'Player', 'subType': 'Warlock', 'server': 'TwistingNether'}
 {'id': 14, 'name': 'Rorovoker', 'type': 'Player', 'subType': 'Evoker', 'server': 'Kazzak'}
 {'id': 16, 'name': 'Cuddles', 'type': 'Player', 'subType': 'Priest', 'server': 'TwistingNether'}
 {'id': 17, 'name': 'Temitiri', 'type': 'Player', 'subType': 'Shaman', 'server': 'TwistingNether'}
 {'id': 19, 'name': 'Momobami', 'type': 'Player', 'subType': 'Priest', 'server': 'TwistingNether'}
 {'id': 21, 'name': 'Yearning', 'type': 'Player', 'subType': 'Monk', 'server': 'TwistingNether'}
 {'id': 22, 'name': 'Aideen', 'type': 'Player', 'subType': 'Warlock', 'server': 'TwistingNether'}
 {'id': 23, 'name': 'Axonea', 'type': 'Player', 'subType': 'Shaman', 'server': 'TwistingNether'}
 {'id': 50, 'name': 'Willowwisp', 'type': 'Player', 'subType': 'Druid', 'server': 'TwistingNether'}
 {'id': 69, 'name': 'Bundabandit', 'type': 'Player', 'subType': 'Rogue', 'server': 'TwistingNether'}
 {'id': 71, 'name': 'Turbohot', 'type': 'Player', 'subType': 'Hunter', 'server': 'TwistingNether'}
 {'id': 78, 'name': 'Bigboiples', 'type': 'Player', 'subType': 'Druid', 'server': 'TwistingNether'}
 {'id': 80, 'name': 'Getfresh', 'type': 'Player', 'subType': 'Warrior', 'server': 'TwistingNether'}
 {'id': 82, 'name': 'Mægisk', 'type': 'Player', 'subType': 'Rogue', 'server': 'TwistingNether'}
 {'id': 84, 'name': 'Lubrikator', 'type': 'Player', 'subType': 'Warlock', 'server': 'TwistingNether'}
 {'id': 182, 'name': 'Hobbyalkis', 'type': 'Player', 'subType': 'Rogue', 'server': 'TwistingNether'}
 {'id': 335, 'name': 'Xeazá', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}]",wcl,2026-04-12T12:14:44.462185+00:00,/Volumes/04_sdp/warcraftlogs/landing/actor_roster/R2xDrFc7MvtpbjVa.jsonl
MbAYL1vNncGDxk4t,"[{'id': 1, 'name': 'Leanus', 'type': 'Player', 'subType': 'Druid', 'server': 'TwistingNether'}
 {'id': 4, 'name': 'Gfuelracecar', 'type': 'Player', 'subType': 'Warlock', 'server': 'TwistingNether'}
 {'id': 5, 'name': 'Portsmouth', 'type': 'Player', 'subType': 'Mage', 'server': 'TwistingNether'}
 {'id': 6, 'name': 'Clomp', 'type': 'Player', 'subType': 'Mage', 'server': 'TwistingNether'}
 {'id': 7, 'name': 'Bamie', 'type': 'Player', 'subType': 'Monk', 'server': 'TwistingNether'}
 {'id': 11, 'name': 'Haliya', 'type': 'Player', 'subType': 'Hunter', 'server': 'TwistingNether'}
 {'id': 17, 'name': 'Pewedp', 'type': 'Player', 'subType': 'Paladin', 'server': 'TwistingNether'}
 {'id': 18, 'name': 'Gigasaga', 'type': 'Player', 'subType': 'DemonHunter', 'server': 'TwistingNether'}
 {'id': 20, 'name': 'Sprutpiss', 'type': 'Player', 'subType': 'Warrior', 'server': 'TwistingNether'}
 {'id': 22, 'name': 'Hobbyalkis', 'type': 'Player', 'subType': 'Rogue', 'server': 'TwistingNether'}
 {'id': 23, 'name': 'Televisions', 'type': 'Player', 'subType': 'Priest', 'server': 'TwistingNether'}
 {'id': 24, 'name': 'Codders', 'type': 'Player', 'subType': 'Mage', 'server': 'TwistingNether'}
 {'id': 25, 'name': 'Noscopar', 'type': 'Player', 'subType': 'Hunter', 'server': 'TwistingNether'}
 {'id': 27, 'name': 'Oxhorde', 'type': 'Player', 'subType': 'Druid', 'server': 'TwistingNether'}
 {'id': 28, 'name': 'Elfeyes', 'type': 'Player', 'subType': 'Hunter', 'server': 'TwistingNether'}
 {'id': 35, 'name': 'Mikeoxlonger', 'type': 'Player', 'subType': 'Shaman', 'server': 'TwistingNether'}
 {'id': 47, 'name': 'Turbohot', 'type': 'Player', 'subType': 'Hunter', 'server': 'TwistingNether'}
 {'id': 50, 'name': 'Peelune', 'type': 'Player', 'subType': 'Druid', 'server': 'TwistingNether'}
 {'id': 68, 'name': 'Freshrune', 'type': 'Player', 'subType': 'DeathKnight', 'server': 'TwistingNether'}
 {'id': 75, 'name': 'Roadruid', 'type': 'Player', 'subType': 'Druid', 'server': 'TwistingNether'}
 {'id': 107, 'name': 'Roll', 'type': 'Player', 'subType': 'Unknown', 'server': 'Illidan'}
 {'id': 141, 'name': 'Clumsyh', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 145, 'name': 'Girosvodino', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 154, 'name': 'Peearrino', 'type': 'Player', 'subType': 'Warrior', 'server': 'TwistingNether'}
 {'id': 155, 'name': 'Shálle', 'type': 'Player', 'subType': 'Shaman', 'server': 'TwistingNether'}
 {'id': 156, 'name': 'Zixw', 'type': 'Player', 'subType': 'Warrior', 'server': 'Kazzak'}
 {'id': 157, 'name': 'Sophiemae', 'type': 'Player', 'subType': 'Priest', 'server': 'TwistingNether'}
 {'id': 191, 'name': 'Holyfoxk', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 192, 'name': 'Lellos', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}]",wcl,2026-04-12T12:14:44.462185+00:00,/Volumes/04_sdp/warcraftlogs/landing/actor_roster/MbAYL1vNncGDxk4t.jsonl
RbkdMca2jL7v9CJQ,"[{'id': 1, 'name': 'Flaylock', 'type': 'Player', 'subType': 'Warlock', 'server': 'Draenor'}
 {'id': 2, 'name': 'Bensmonk', 'type': 'Player', 'subType': 'Monk', 'server': 'Kazzak'}
 {'id': 4, 'name': 'Magicwingers', 'type': 'Player', 'subType': 'Evoker', 'server': 'TwistingNether'}
 {'id': 5, 'name': 'Axonea', 'type': 'Player', 'subType': 'Shaman', 'server': 'TwistingNether'}
 {'id': 6, 'name': 'Explorer', 'type': 'Player', 'subType': 'Paladin', 'server': 'TwistingNether'}
 {'id': 7, 'name': 'Wanchan', 'type': 'Player', 'subType': 'Mage', 'server': 'TwistingNether'}
 {'id': 8, 'name': 'Turbohot', 'type': 'Player', 'subType': 'Hunter', 'server': 'TwistingNether'}
 {'id': 9, 'name': 'Mægisk', 'type': 'Player', 'subType': 'Rogue', 'server': 'TwistingNether'}
 {'id': 17, 'name': 'Lenus', 'type': 'Player', 'subType': 'DemonHunter', 'server': 'TwistingNether'}
 {'id': 18, 'name': 'Larssonoker', 'type': 'Player', 'subType': 'Evoker', 'server': 'TwistingNether'}
 {'id': 19, 'name': 'Amzbot', 'type': 'Player', 'subType': 'DeathKnight', 'server': 'TwistingNether'}
 {'id': 20, 'name': 'Enjxi', 'type': 'Player', 'subType': 'DeathKnight', 'server': 'TwistingNether'}
 {'id': 21, 'name': 'Momobami', 'type': 'Player', 'subType': 'Priest', 'server': 'TwistingNether'}
 {'id': 22, 'name': 'Iustitiæ', 'type': 'Player', 'subType': 'Warrior', 'server': 'TwistingNether'}
 {'id': 23, 'name': 'Unrecorded', 'type': 'Player', 'subType': 'Mage', 'server': 'TwistingNether'}
 {'id': 25, 'name': 'Temitiri', 'type': 'Player', 'subType': 'Shaman', 'server': 'TwistingNether'}
 {'id': 26, 'name': 'Televisions', 'type': 'Player', 'subType': 'Priest', 'server': 'TwistingNether'}
 {'id': 27, 'name': 'Hobbyalkis', 'type': 'Player', 'subType': 'Rogue', 'server': 'TwistingNether'}
 {'id': 40, 'name': 'Bigboiples', 'type': 'Player', 'subType': 'Druid', 'server': 'TwistingNether'}
 {'id': 45, 'name': 'Budgetgoku', 'type': 'Player', 'subType': 'Paladin', 'server': 'TwistingNether'}
 {'id': 139, 'name': 'Yearning', 'type': 'Player', 'subType': 'Monk', 'server': 'TwistingNether'}
 {'id': 160, 'name': 'Issamer', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 161, 'name': 'Formationz', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 162, 'name': 'Seridna', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 163, 'name': 'Gemwar', 'type': 'Player', 'subType': 'Unknown', 'server': 'Silvermoon'}
 {'id': 164, 'name': 'Bogahcan', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 165, 'name': 'Cripto', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 166, 'name': 'Holyrise', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}]",wcl,2026-04-12T12:14:44.462185+00:00,/Volumes/04_sdp/warcraftlogs/landing/actor_roster/RbkdMca2jL7v9CJQ.jsonl
NydaKxcRtAhBj9D4,"[{'id': 2, 'name': 'Explorer', 'type': 'Player', 'subType': 'Paladin', 'server': 'TwistingNether'}
 {'id': 4, 'name': 'Wanchan', 'type': 'Player', 'subType': 'Mage', 'server': 'TwistingNether'}
 {'id': 5, 'name': 'Bpd', 'type': 'Player', 'subType': 'Warlock', 'server': 'TwistingNether'}
 {'id': 6, 'name': 'Enjiie', 'type': 'Player', 'subType': 'DemonHunter', 'server': 'TwistingNether'}
 {'id': 7, 'name': 'Lenus', 'type': 'Player', 'subType': 'DemonHunter', 'server': 'TwistingNether'}
 {'id': 8, 'name': 'Magicwingers', 'type': 'Player', 'subType': 'Evoker', 'server': 'TwistingNether'}
 {'id': 9, 'name': 'Rizzleton', 'type': 'Player', 'subType': 'Shaman', 'server': 'Silvermoon'}
 {'id': 10, 'name': 'Iustitiæ', 'type': 'Player', 'subType': 'Warrior', 'server': 'TwistingNether'}
 {'id': 25, 'name': 'Willowwisp', 'type': 'Player', 'subType': 'Druid', 'server': 'TwistingNether'}
 {'id': 43, 'name': 'Turbohot', 'type': 'Player', 'subType': 'Hunter', 'server': 'TwistingNether'}
 {'id': 47, 'name': 'Ashyminge', 'type': 'Player', 'subType': 'Mage', 'server': 'TwistingNether'}
 {'id': 50, 'name': 'Yearning', 'type': 'Player', 'subType': 'Monk', 'server': 'TwistingNether'}
 {'id': 51, 'name': 'Swannie', 'type': 'Player', 'subType': 'Hunter', 'server': 'TwistingNether'}
 {'id': 53, 'name': 'Yeviel', 'type': 'Player', 'subType': 'Paladin', 'server': 'TwistingNether'}
 {'id': 55, 'name': 'Televisions', 'type': 'Player', 'subType': 'Priest', 'server': 'TwistingNether'}
 {'id': 56, 'name': 'Cutefist', 'type': 'Player', 'subType': 'Monk', 'server': 'TwistingNether'}
 {'id': 58, 'name': 'Bigboiples', 'type': 'Player', 'subType': 'Druid', 'server': 'TwistingNether'}
 {'id': 59, 'name': 'Budgetgoku', 'type': 'Player', 'subType': 'Paladin', 'server': 'TwistingNether'}
 {'id': 60, 'name': 'Hobbyalkis', 'type': 'Player', 'subType': 'Rogue', 'server': 'TwistingNether'}
 {'id': 62, 'name': 'Ollieyay', 'type': 'Player', 'subType': 'DeathKnight', 'server': 'TwistingNether'}
 {'id': 153, 'name': 'Jumzo', 'type': 'Player', 'subType': 'Paladin', 'server': 'Sylvanas'}
 {'id': 179, 'name': 'Heliuos', 'type': 'Player', 'subType': 'Unknown', 'server': 'Kazzak'}
 {'id': 180, 'name': 'Mäciucarul', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 181, 'name': 'Coramage', 'type': 'Player', 'subType': 'Unknown', 'server': 'Draenor'}
 {'id': 182, 'name': 'Békid', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 183, 'name': 'Geralltqt', 'type': 'Player', 'subType': 'Unknown', 'server': 'Draenor'}
 {'id': 184, 'name': 'Holydocky', 'type': 'Player', 'subType': 'Paladin', 'server': 'TwistingNether'}
 {'id': 185, 'name': 'Kaspriest', 'type': 'Player', 'subType': 'Unknown', 'server': 'Ravencrest'}]",wcl,2026-04-12T12:14:44.462185+00:00,/Volumes/04_sdp/warcraftlogs/landing/actor_roster/NydaKxcRtAhBj9D4.jsonl
NBZdmPaTkAWxyMnr,"[{'id': 1, 'name': 'Superfan', 'type': 'Player', 'subType': 'Shaman', 'server': 'TwistingNether'}
 {'id': 2, 'name': 'Zelestreo', 'type': 'Player', 'subType': 'Shaman', 'server': 'TwistingNether'}
 {'id': 3, 'name': 'Tjackisen', 'type': 'Player', 'subType': 'Rogue', 'server': 'TwistingNether'}
 {'id': 4, 'name': 'Fireraizel', 'type': 'Player', 'subType': 'Mage', 'server': 'TwistingNether'}
 {'id': 6, 'name': 'Larssonhter', 'type': 'Player', 'subType': 'Hunter', 'server': 'TwistingNether'}
 {'id': 7, 'name': 'Wahners', 'type': 'Player', 'subType': 'Rogue', 'server': 'TwistingNether'}
 {'id': 8, 'name': 'Yeviel', 'type': 'Player', 'subType': 'Paladin', 'server': 'TwistingNether'}
 {'id': 9, 'name': 'Alzaria', 'type': 'Player', 'subType': 'Priest', 'server': 'TwistingNether'}
 {'id': 10, 'name': 'Crypted', 'type': 'Player', 'subType': 'Priest', 'server': 'TwistingNether'}
 {'id': 11, 'name': 'Dancebear', 'type': 'Player', 'subType': 'Druid', 'server': 'TwistingNether'}
 {'id': 12, 'name': 'Eluude', 'type': 'Player', 'subType': 'Mage', 'server': 'TwistingNether'}
 {'id': 13, 'name': 'Retball', 'type': 'Player', 'subType': 'Paladin', 'server': 'TwistingNether'}
 {'id': 14, 'name': 'Ballgag', 'type': 'Player', 'subType': 'DeathKnight', 'server': 'TwistingNether'}
 {'id': 15, 'name': 'Bashin', 'type': 'Player', 'subType': 'Warrior', 'server': 'TwistingNether'}
 {'id': 16, 'name': 'Hobbyalkis', 'type': 'Player', 'subType': 'Rogue', 'server': 'TwistingNether'}
 {'id': 17, 'name': 'Inthemud', 'type': 'Player', 'subType': 'Monk', 'server': 'TwistingNether'}
 {'id': 18, 'name': 'Pangbruden', 'type': 'Player', 'subType': 'Hunter', 'server': 'TwistingNether'}
 {'id': 19, 'name': 'Sophiemae', 'type': 'Player', 'subType': 'Priest', 'server': 'TwistingNether'}
 {'id': 20, 'name': 'Banjoman', 'type': 'Player', 'subType': 'DeathKnight', 'server': 'TwistingNether'}
 {'id': 21, 'name': 'Bami', 'type': 'Player', 'subType': 'Mage', 'server': 'TwistingNether'}
 {'id': 22, 'name': 'Axonea', 'type': 'Player', 'subType': 'Shaman', 'server': 'TwistingNether'}
 {'id': 23, 'name': 'Leanus', 'type': 'Player', 'subType': 'Druid', 'server': 'TwistingNether'}
 {'id': 24, 'name': 'Unowen', 'type': 'Player', 'subType': 'Hunter', 'server': 'TwistingNether'}
 {'id': 25, 'name': 'Roadruid', 'type': 'Player', 'subType': 'Druid', 'server': 'TwistingNether'}
 {'id': 112, 'name': 'Thomoc', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 113, 'name': 'Wéédz', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 114, 'name': 'Reppx', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 115, 'name': 'Torja', 'type': 'Player', 'subType': 'Unknown', 'server': 'Magtheridon'}]",wcl,2026-04-12T12:14:44.462185+00:00,/Volumes/04_sdp/warcraftlogs/landing/actor_roster/NBZdmPaTkAWxyMnr.jsonl
PnjgRKcry9Qd8Tzq,"[{'id': 1, 'name': 'Mailie', 'type': 'Player', 'subType': 'Hunter', 'server': 'Arthas'}
 {'id': 2, 'name': 'Momobami', 'type': 'Player', 'subType': 'Priest', 'server': 'TwistingNether'}
 {'id': 3, 'name': 'Mixtus', 'type': 'Player', 'subType': 'Warlock', 'server': 'TwistingNether'}
 {'id': 4, 'name': 'Eloodh', 'type': 'Player', 'subType': 'DemonHunter', 'server': 'TwistingNether'}
 {'id': 5, 'name': 'Noroku', 'type': 'Player', 'subType': 'Druid', 'server': 'TwistingNether'}
 {'id': 6, 'name': 'Iahn', 'type': 'Player', 'subType': 'Warrior', 'server': 'Kazzak'}
 {'id': 7, 'name': 'Roamonk', 'type': 'Player', 'subType': 'Monk', 'server': 'TwistingNether'}
 {'id': 8, 'name': 'Yevie', 'type': 'Player', 'subType': 'Priest', 'server': 'TwistingNether'}
 {'id': 9, 'name': 'Gigasaga', 'type': 'Player', 'subType': 'DemonHunter', 'server': 'TwistingNether'}
 {'id': 10, 'name': 'Retball', 'type': 'Player', 'subType': 'Paladin', 'server': 'TwistingNether'}
 {'id': 11, 'name': 'Diggaheal', 'type': 'Player', 'subType': 'Priest', 'server': 'Eredar'}
 {'id': 12, 'name': 'Maxzor', 'type': 'Player', 'subType': 'Hunter', 'server': 'TwistingNether'}
 {'id': 13, 'name': 'Magëstik', 'type': 'Player', 'subType': 'Priest', 'server': 'Hyjal'}
 {'id': 14, 'name': 'Catshet', 'type': 'Player', 'subType': 'Druid', 'server': 'Kazzak'}
 {'id': 38, 'name': 'Babylón', 'type': 'Player', 'subType': 'Priest', 'server': 'Eredar'}
 {'id': 39, 'name': 'Viridae', 'type': 'Player', 'subType': 'Paladin', 'server': 'Nemesis'}
 {'id': 40, 'name': 'Thewithstand', 'type': 'Player', 'subType': 'Unknown', 'server': 'Nemesis'}
 {'id': 41, 'name': 'Evergladem', 'type': 'Player', 'subType': 'Monk', 'server': 'TarrenMill'}
 {'id': 47, 'name': 'Goinghaam', 'type': 'Player', 'subType': 'Warrior', 'server': 'Aggra(Português)'}
 {'id': 48, 'name': 'Bówjab', 'type': 'Player', 'subType': 'Hunter', 'server': 'TwistingNether'}
 {'id': 49, 'name': 'Poumba', 'type': 'Player', 'subType': 'Druid', 'server': 'Karazhan'}
 {'id': 50, 'name': 'Nementor', 'type': 'Player', 'subType': 'Mage', 'server': 'TarrenMill'}
 {'id': 60, 'name': 'Naixberserk', 'type': 'Player', 'subType': 'Warrior', 'server': 'Kazzak'}
 {'id': 64, 'name': 'Omarre', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 66, 'name': 'Christolock', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 68, 'name': 'Dêâdlykiss', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 69, 'name': 'Kibre', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 71, 'name': 'Bluejoss', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}]",wcl,2026-04-12T12:14:44.462185+00:00,/Volumes/04_sdp/warcraftlogs/landing/actor_roster/PnjgRKcry9Qd8Tzq.jsonl
14Vxjphq8GaY6Bwn,"[{'id': 1, 'name': 'Bexx', 'type': 'Player', 'subType': 'Druid', 'server': 'TwistingNether'}
 {'id': 2, 'name': 'Bufflesbian', 'type': 'Player', 'subType': 'Shaman', 'server': 'TwistingNether'}
 {'id': 3, 'name': 'Eirwynzure', 'type': 'Player', 'subType': 'Druid', 'server': 'TwistingNether'}
 {'id': 4, 'name': 'Hobbyalkis', 'type': 'Player', 'subType': 'Rogue', 'server': 'TwistingNether'}
 {'id': 5, 'name': 'Tackomonk', 'type': 'Player', 'subType': 'Monk', 'server': 'TwistingNether'}
 {'id': 6, 'name': 'Brazzershill', 'type': 'Player', 'subType': 'Shaman', 'server': 'TwistingNether'}
 {'id': 7, 'name': 'Elfeyes', 'type': 'Player', 'subType': 'Hunter', 'server': 'TwistingNether'}
 {'id': 8, 'name': 'Codders', 'type': 'Player', 'subType': 'Mage', 'server': 'TwistingNether'}
 {'id': 9, 'name': 'Momobami', 'type': 'Player', 'subType': 'Priest', 'server': 'TwistingNether'}
 {'id': 10, 'name': 'Gigasaga', 'type': 'Player', 'subType': 'DemonHunter', 'server': 'TwistingNether'}
 {'id': 11, 'name': 'Leanus', 'type': 'Player', 'subType': 'Druid', 'server': 'TwistingNether'}
 {'id': 18, 'name': 'Roadruid', 'type': 'Player', 'subType': 'Druid', 'server': 'TwistingNether'}
 {'id': 19, 'name': 'Retball', 'type': 'Player', 'subType': 'Paladin', 'server': 'TwistingNether'}
 {'id': 20, 'name': 'Kasbaar', 'type': 'Player', 'subType': 'Mage', 'server': 'Stormscale'}
 {'id': 22, 'name': 'Mistífy', 'type': 'Player', 'subType': 'Rogue', 'server': 'TwistingNether'}
 {'id': 23, 'name': 'Magícfingers', 'type': 'Player', 'subType': 'Mage', 'server': 'TwistingNether'}
 {'id': 24, 'name': 'Eludemage', 'type': 'Player', 'subType': 'Mage', 'server': 'TwistingNether'}
 {'id': 25, 'name': 'Freshrune', 'type': 'Player', 'subType': 'DeathKnight', 'server': 'TwistingNether'}
 {'id': 27, 'name': 'Lickprick', 'type': 'Player', 'subType': 'Warrior', 'server': 'TwistingNether'}
 {'id': 30, 'name': 'Televisions', 'type': 'Player', 'subType': 'Priest', 'server': 'TwistingNether'}
 {'id': 116, 'name': 'Yuluthu', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 117, 'name': 'Lòrddoom', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 118, 'name': 'Thomuscb', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 119, 'name': 'Exécutor', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 120, 'name': 'Drunole', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 121, 'name': 'Joshhots', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 122, 'name': 'Tawodi', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}]",wcl,2026-04-12T12:14:44.462185+00:00,/Volumes/04_sdp/warcraftlogs/landing/actor_roster/14Vxjphq8GaY6Bwn.jsonl
RBKrGCVyZWHtnNqF,"[{'id': 1, 'name': 'Yoltoar', 'type': 'Player', 'subType': 'Hunter', 'server': 'TwistingNether'}
 {'id': 2, 'name': 'Inthemud', 'type': 'Player', 'subType': 'Monk', 'server': 'TwistingNether'}
 {'id': 3, 'name': 'Roadruid', 'type': 'Player', 'subType': 'Druid', 'server': 'TwistingNether'}
 {'id': 4, 'name': 'Alzaria', 'type': 'Player', 'subType': 'Priest', 'server': 'TwistingNether'}
 {'id': 6, 'name': 'Hobbyalkis', 'type': 'Player', 'subType': 'Rogue', 'server': 'TwistingNether'}
 {'id': 7, 'name': 'Larssonhter', 'type': 'Player', 'subType': 'Hunter', 'server': 'TwistingNether'}
 {'id': 11, 'name': 'Unowen', 'type': 'Player', 'subType': 'Hunter', 'server': 'TwistingNether'}
 {'id': 12, 'name': 'Wahners', 'type': 'Player', 'subType': 'Rogue', 'server': 'TwistingNether'}
 {'id': 13, 'name': 'Zelestreo', 'type': 'Player', 'subType': 'Shaman', 'server': 'TwistingNether'}
 {'id': 18, 'name': 'Leanus', 'type': 'Player', 'subType': 'Druid', 'server': 'TwistingNether'}
 {'id': 19, 'name': 'Pangbruden', 'type': 'Player', 'subType': 'Hunter', 'server': 'TwistingNether'}
 {'id': 20, 'name': 'Superfan', 'type': 'Player', 'subType': 'Shaman', 'server': 'TwistingNether'}
 {'id': 24, 'name': 'Banjoman', 'type': 'Player', 'subType': 'DeathKnight', 'server': 'TwistingNether'}
 {'id': 26, 'name': 'Retball', 'type': 'Player', 'subType': 'Paladin', 'server': 'TwistingNether'}
 {'id': 28, 'name': 'Bami', 'type': 'Player', 'subType': 'Mage', 'server': 'TwistingNether'}
 {'id': 31, 'name': 'Ballgag', 'type': 'Player', 'subType': 'DeathKnight', 'server': 'TwistingNether'}
 {'id': 32, 'name': 'Yeviel', 'type': 'Player', 'subType': 'Paladin', 'server': 'TwistingNether'}
 {'id': 42, 'name': 'Axonea', 'type': 'Player', 'subType': 'Shaman', 'server': 'TwistingNether'}
 {'id': 43, 'name': 'Crypted', 'type': 'Player', 'subType': 'Priest', 'server': 'TwistingNether'}
 {'id': 45, 'name': 'Bashin', 'type': 'Player', 'subType': 'Warrior', 'server': 'TwistingNether'}
 {'id': 49, 'name': 'Sophiemae', 'type': 'Player', 'subType': 'Priest', 'server': 'TwistingNether'}
 {'id': 51, 'name': 'Eluude', 'type': 'Player', 'subType': 'Mage', 'server': 'TwistingNether'}
 {'id': 110, 'name': 'Nerfroguepls', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 111, 'name': 'Unrealbear', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 113, 'name': 'Turbomu', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 114, 'name': 'Déadlóck', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}
 {'id': 115, 'name': 'Nirrehunt', 'type': 'Player', 'subType': 'Unknown', 'server': 'TwistingNether'}]",wcl,2026-04-12T12:14:44.462185+00:00,/Volumes/04_sdp/warcraftlogs/landing/actor_roster/RBKrGCVyZWHtnNqF.jsonl
